YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201704,115099,691593,1,3.03,"E","BENTONVILLE BRANCH J",36.3334,-94.0658,3620004,943948
201704,115099,691593,2,3.21,"E","BENTONVILLE BRANCH J",36.3339,-94.0626,3620034,943756
201704,115099,691593,3,3.2,"E","BENTONVILLE BRANCH J",36.3321,-94.0625,3619926,943750
201704,115099,691593,4,3.02,"E","BENTONVILLE BRANCH J",36.3318,-94.0658,3619908,943948
201704,115099,691594,1,0,"N","SILOAM SPGS",36.18,-94.53,3610800,9431800
201704,115099,691594,2,1.19,"W","SILOAM SPGS",36.1804,-94.5514,3610824,9433084
201704,115099,691594,3,1.55,"NW","SILOAM SPGS",36.1937,-94.5521,3611622,9433126
201704,115099,691594,4,.9,"N","SILOAM SPGS",36.1929,-94.532,3611574,9431920
201704,115099,691620,1,.34,"ESE","NATURAL DAM",35.649,-94.394,3538940,9423640
201704,115099,691624,1,.95,"WSW","SPRINGDALE",36.1751,-94.1459,3610506,948754
201704,115099,691624,2,2.05,"W","SPRINGDALE",36.1749,-94.1662,3610494,949972
201704,115099,691624,3,2.03,"N","SPRINGDALE",36.2094,-94.1317,3612564,947902
201704,115099,691624,4,1.95,"N","(ASG)SPRINGDALE",36.2079,-94.1144,3612474,946864
201704,115099,691629,1,.88,"SSE","PRAIRIE GROVE",35.968,-94.3147,3558080,9418882
201704,115099,691629,2,.48,"SE","FARMINGTON",36.0257,-94.2432,361542,9414592
201704,115099,691629,3,.99,"NE","SAVOY",36.1102,-94.3176,366612,9419056
201704,115099,691629,4,2.21,"E","WEDINGTON",36.0759,-94.3808,364554,9422848
201704,115099,691676,1,2.3,"SSE","DAVIDSON",35.6709,-94.4602,3540254,9427612
201704,115099,691676,2,3.35,"NW","LEECREEK",35.7202,-94.3833,3543212,9422998
201704,115099,691731,1,1.24,"WNW","EFAY",36.0888,-94.1695,365328,9410170
201704,115099,691731,2,1.02,"NW","EFAY",36.0889,-94.1647,365334,949882
201704,115099,691731,3,.99,"NW","EFAY",36.088,-94.1648,365280,949888
201704,115099,691731,4,1.22,"WNW","EFAY",36.0881,-94.1695,365286,9410170
201704,115099,691732,1,2.31,"SSW","FORUM",36.148,-93.7322,368880,9343932
201704,115099,691732,2,1.29,"WSW","HINDSVILLE",36.1451,-93.8723,368706,9352338
201704,115099,691732,3,4.32,"WSW","CLIFTY",36.2128,-93.8746,3612768,9352476
201704,115099,691732,4,2.75,"NNW","FORUM",36.2183,-93.7333,3613098,9343998
201704,115099,691769,1,1.89,"S","GALLITIN",36.1729,-94.4343,3610374,9426058
201704,115099,691769,2,.57,"NNE","ROBINSON",36.1771,-94.3646,3610626,9421876
201704,115099,691769,3,.47,"SE","ROBINSON",36.1661,-94.3632,369966,9421792
201704,115099,691769,4,2.12,"W","PEDRO",36.1681,-94.438,3610086,9426280
201704,115099,697038,1,.24,"WSW","EUREKA SPGS",36.3985,-93.734,3623910,9344040
201704,115099,697038,2,2.08,"SSW","ELK RANCH",36.4014,-93.6918,3624084,9341508
201704,115099,697038,3,1.11,"W","ELK RANCH",36.4293,-93.7,3625758,9342000
201704,115099,697038,4,1.79,"N","EUREKA SPGS",36.4254,-93.7362,3625524,9344172
201704,115103,690882,1,.56,"N","CENTRAL",34.728,-82.781,3443680,8246860
201704,115103,690882,2,.62,"N","CENTRAL",34.729,-82.78,3443740,8246800
201704,115103,690883,1,3.63,"NE","LATHAM",34.859,-82.507,3451540,8230420
201704,115103,690883,2,4.97,"NE","LATHAM",34.87,-82.487,3452200,8229220
201704,115103,690884,1,1.44,"NNW","CROSWELL",34.87,-82.487,3452200,8229220
201704,115103,690884,2,1.93,"W","BEREA",34.88,-82.464,3452800,8227840
201704,115103,690886,1,1.24,"SSE","BARKSDALE",34.554,-82.07,3433240,824200
201704,115103,690886,2,1.67,"SE","BARKSDALE",34.555,-82.057,3433300,823420
201704,115103,690887,1,4.4,"W","ADA",34.582,-81.606,3434920,8136360
201704,115103,690887,2,3.8,"WNW","ADA",34.586,-81.594,3435160,8135640
201704,115103,690888,1,.63,"N","CENTRAL",34.729,-82.782,3443740,8246920
201704,115103,690888,2,1.03,"SSW","NORRIS",34.736,-82.756,3444160,8245360
201704,115103,690889,1,0,"N","STARR",34.38,-82.7,3422800,8242000
201704,115103,690890,1,4.32,"W","ADA",34.58,-81.605,3434800,8136300
201704,115103,690890,2,1.56,"SSE","SANTUC",34.609,-81.51,3436540,8130600
201704,115103,693247,1,.51,"W","BALDWIN MILLS",34.7,-81.239,3442000,8114340
201704,115103,693247,2,.82,"ENE","CHESTER",34.705,-81.187,3442300,8111220
201704,115103,693248,1,1.14,"W","BATON ROUGE",34.7,-81.35,3442000,8121000
201704,115103,693249,1,.68,"W","SHARON",34.949,-81.342,3456940,8120520
201704,115103,693249,2,1.13,"SW","FT MILL",35.007,-80.942,35420,8056520
201704,115103,693250,1,2.27,"W","CASHVILLE",34.82,-82.17,3449200,8210200
201704,115103,693251,1,2.43,"SW","CAMPOBELLO",35.094,-82.179,355640,8210740
201704,115103,693251,2,1.49,"SSW","MASCOT",35.05,-82.14,353000,828400
201704,115103,693252,1,2.76,"N","PARIS",34.94,-82.37,3456400,8222200
201704,115103,693252,2,.42,"N","FIVE FORKS",34.806,-82.231,3448360,8213860
201704,115103,696529,1,1.79,"NW","CARLISLE",34.62,-81.49,3437200,8129400
201704,115103,697673,1,.83,"SSE","WEST UNION",34.759,-83.044,3445540,832640
201704,115121,691004,1,.53,"ENE","THORNHILL",38.1532,-77.9711,389192,7758266
201704,115121,691005,1,.88,"ESE","WINSTON",38.3956,-78.0047,3823736,78282
201704,115121,691006,1,.78,"SE","LOCUSTGROVE",38.293,-77.8086,3817580,7748516
201704,115121,691007,1,1.18,"WSW","STEVENSBURG",38.4431,-77.9,3826586,7754000
201704,115121,691008,1,.04,"E","RICHARDSVILLE",38.4,-77.7292,3824000,7743752
201704,115121,691009,1,.24,"SE","ALANTHUS",38.5274,-77.9171,3831644,7755026
201704,115121,691010,1,.56,"WNW","REMINGTON",38.5341,-77.809,3832046,7748540
201704,115121,691011,1,2.72,"S","MIDLAND WARRENTON AR",38.5408,-77.7235,3832448,7743410
201704,115121,691012,1,.77,"WNW","GOLDVEIN",38.4547,-77.6629,3827282,7739774
201704,115121,691013,1,.49,"WNW","REMINGTON",38.5332,-77.808,3831992,7748480
201704,115121,691014,1,1.46,"N","GOLDVEIN",38.4711,-77.6475,3828266,7738850
201704,115121,691015,1,3.91,"W","OAK SHADE",38.5708,-77.8514,3834248,7751084
201704,115121,691016,1,2.99,"W","OAK SHADE",38.5797,-77.8354,3834782,7750124
201704,115121,691173,1,1.25,"N","SOMERVILLE HARTWOOD",38.498,-77.618,3829880,7737080
201704,115121,691175,1,.93,"ESE","MORRISVILLE",38.496,-77.6636,3829760,7739816
201704,115121,691177,1,.81,"ESE","MORRISVILLE",38.4962,-77.6658,3829772,7739948
201704,115121,691179,1,2.47,"SW","OPAL",38.591,-77.8267,3835460,7749602
201704,115121,691181,1,.39,"SE","OPAL",38.6156,-77.7955,3836936,7747730
201704,115121,691182,1,.36,"ESE","ORANGE CO ARPT",38.2473,-78.0444,3814838,782664
201704,115121,691183,1,3.45,"E","AUBURN",38.7079,-77.6368,3842474,7738208
201704,115121,691184,1,1.09,"S","HERNDON",38.9543,-77.3793,3857258,7722758
201704,115121,691185,1,1.03,"E","MANASSAS",38.751,-77.461,3845060,7727660
201704,115121,691186,1,.41,"NW","INDEPENDENT HILL",38.6344,-77.435,3838064,7726100
201704,115416,694314,1,1.5,"NNW","SAVANNAH BEACH",32.02,-80.86,321200,8051600
201704,115416,694315,1,1.5,"NNW","SAVANNAH BEACH",32.02,-80.86,321200,8051600
201704,115416,694563,1,1.36,"WNW","STATESBORO",32.46,-81.8,3227600,8148000
201704,115416,694564,1,1.36,"WNW","STATESBORO MUNI ARPT",32.49,-81.75,3229400,8145000
201704,115416,694565,1,1.5,"SSE","BLITCH",32.56,-81.77,3233600,8146200
201704,115416,694566,1,1.38,"S","CLITO",32.5,-81.77,3230000,8146200
201704,115416,694567,1,1.17,"E","CLITO",32.52,-81.75,3231200,8145000
201704,115416,694568,1,2.23,"SW","WOODCLIFF",32.71,-81.78,3242600,8146800
201704,115416,694569,1,2.07,"N","NEVILS",32.3,-81.77,3218000,8146200
201704,115416,694583,1,2.44,"ENE","CLAXTON EVANS CO ARP",32.21,-81.83,3212600,8149800
201704,115416,694595,1,3.12,"NE","CLAXTON EVANS CO ARP",32.23,-81.83,3213800,8149800
201704,115416,694596,1,2.15,"NNE","REIDSVILLE",32.11,-82.11,326600,826600
201704,115416,694823,1,.9,"SE","METTER",32.39,-82.06,3223400,823600
201704,115417,694601,1,.9,"NE","JOHNS IS",32.81,-80.11,3248600,806600
201704,115417,694602,1,.58,"E","JOHNS IS",32.8,-80.11,3248000,806600
201704,115417,694603,1,1.35,"WNW","DUPONT",32.81,-80.07,3248600,804200
201704,115417,694604,1,1.87,"WNW","DUPONT",32.81,-80.08,3248600,804800
201704,115417,694605,1,1.74,"W","DUPONT",32.8,-80.08,3248000,804800
201704,115417,694606,1,1.5,"SSW","DRAYTON",32.83,-80.06,3249800,803600
201704,115417,694607,1,1.5,"SSE","ASHLEY HALL",32.8,-80.01,3248000,80600
201704,115417,694608,1,1.74,"W","DUPONT",32.8,-80.08,3248000,804800
201704,115417,694609,1,1.74,"W","DRAYTON",32.85,-80.08,3251000,804800
201704,115417,694610,1,1.38,"N","PINECREST",32.8,-80.02,3248000,801200
201704,115417,694611,1,.69,"N","REMLEYS",32.88,-79.9,3252800,7954000
201704,115417,694612,1,4.5,"SSE","WHITEHALL",32.66,-80.65,3239600,8039000
201704,115417,694613,1,1.74,"E","THE GROVES",32.8,-79.84,3248000,7950400
201704,115417,694619,1,1.03,"WNW","ISLE OF PALMS",32.786,-79.7863,3247160,7947178
201704,115417,694822,1,4.91,"NW","HENDERSONVILLE",32.83,-80.78,3249800,8046800
201704,115418,694599,1,.69,"S","TYBEE ISLAND",32,-80.84,3200,8050400
201704,115418,694600,1,1.15,"NNW","TYBEE ISLAND",32.0255,-80.8469,321530,8050814
201704,115418,694614,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
201704,115418,694615,1,1.87,"ESE","THE CHARLESTON BATTERY",32.76,-79.9,3245600,7954000
201704,115418,694616,1,.9,"WSW","THE CHARLESTON BATTERY",32.7632,-79.9431,3245792,7956586
201704,115418,694617,1,.9,"SE","ISLE OF PALMS",32.78,-79.78,3246800,7946800
201704,115418,694618,1,.58,"E","SULLIVANS ISLAND",32.76,-79.82,3245600,7949200
201704,115418,694620,1,0,"N","EDISTO BUOY (41004)",32.5,-79.1,3230000,796000
201704,115418,694621,1,2.15,"SSW","TYBEE ISLAND",31.98,-80.85,3158800,8051000
201704,115418,694779,1,1.38,"N","TYBEE ISLAND",32.03,-80.84,321800,8050400
201704,115418,694780,1,4.93,"SE","FRIPP ISLAND",32.28,-80.41,3216800,8024600
201704,115418,694781,1,1.35,"WSW","FOLLY BEACH",32.65,-79.94,3239000,7956400
201704,115418,694782,1,1.18,"WSW","FOLLY BEACH",32.6528,-79.9384,3239168,7956304
201704,115418,694815,1,0,"N","EDISTO BUOY (41004)",32.5,-79.1,3230000,796000
201704,115418,694816,1,.58,"E","FOLLY BEACH C-MAN (FBIS1)",32.68,-79.88,3240800,7952800
201704,115418,694817,1,.58,"E","SULLIVANS ISLAND",32.76,-79.82,3245600,7949200
201704,115418,694818,1,2.99,"ENE","FORT SUMTER",32.76,-79.82,3245600,7949200
201704,115418,694819,1,.9,"SE","ISLE OF PALMS",32.78,-79.78,3246800,7946800
201704,115418,694820,1,.09,"NNW","FORT SUMTER",32.7512,-79.8707,3245072,7952242
201704,115424,693054,1,1.32,"WNW","WEST FORK",48.4749,-118.7979,4828494,11847874
201704,115424,693054,2,5.64,"E","WEST FORK",48.4696,-118.6469,4828176,11838814
201704,115424,693054,3,5.07,"ESE","KELLER",48.0417,-118.5864,482502,11835184
201704,115424,693054,4,3.3,"SW","KELLER",48.0454,-118.7293,482724,11843758
201704,115424,693055,1,1.34,"NNW","KELLER",48.0985,-118.6887,485910,11841322
201704,115424,693055,2,1.29,"N","KELLER",48.0985,-118.6831,485910,11840986
201704,115424,693055,3,1.14,"N","KELLER",48.0963,-118.6835,485778,11841010
201704,115424,693055,4,1.2,"NNW","KELLER",48.0967,-118.6876,485802,11841256
201704,115426,693057,1,0,"N","STEWART HGTS",29.75,-94.97,2945000,9458200
201704,115426,693058,1,.6,"W","HARDIN",30.15,-94.74,309000,9444400
201704,115427,693059,1,11.03,"NNE","WALLER",30.1881,-95.8277,3011286,9549662
201704,115427,693060,1,1.38,"WNW","MONTGOMERY",30.39,-95.7,3023400,9542000
201704,115427,693064,1,.65,"NW","AUSTONIA",31.1863,-95.6382,3111178,9538292
201704,115427,693067,1,1.25,"ENE","CRABBS PRAIRIE",30.754,-95.6495,3045240,9538970
201704,115427,693068,1,4.2,"SE","NAPIER",30.45,-94.96,3027000,9457600
201704,115427,693070,1,0,"N","KENNARD",31.36,-95.18,3121600,9510800
201704,115427,693074,1,1.71,"ENE","EVERGREEN",30.5632,-95.2258,3033792,9513548
201704,115427,693078,1,6.77,"ESE","EDNA JACKSON CO ARPT",28.9508,-96.4831,2857048,9628986
201704,115427,693079,1,4.46,"E","RIVERSIDE",30.8598,-95.3456,3051588,9520736
201704,115427,693184,1,1.1,"ENE","COUNTRY CAMPUS",30.8242,-95.4322,3049452,9525932
201704,115427,693184,2,1,"NE","COUNTRY CAMPUS",30.83,-95.4377,3049800,9526262
201704,115427,693653,1,2.46,"WNW","GRAPELAND",31.4967,-95.5069,3129802,9530414
201704,115427,693653,2,3.1,"SSW","PERCILLA",31.5119,-95.408,3130714,9524480
201704,115427,693653,3,3.49,"ENE","CUT",31.2481,-95.4149,3114886,9524894
201704,115427,693653,4,4.67,"NW","CUT",31.2833,-95.5186,3116998,9531116
201704,115429,693096,1,1.49,"NNW","ASHEBORO MUNI ARPT",35.67,-79.89,3540200,7953400
201704,115429,693097,1,1.79,"NW","BETHEL",34.92,-80.12,3455200,807200
201704,115429,693098,1,1.49,"NNE","FULLERS",35.85,-79.99,3551000,7959400
201704,115429,693099,1,2.15,"NNW","ROBERDEL",35,-79.76,3500,7945600
201704,115433,693114,1,3.48,"SE","UNION CROSS",36.02,-80.07,361200,804200
201704,115433,693115,1,3.43,"ESE","CLIMAX",35.91,-79.67,3554600,7940200
201704,115433,693115,2,.89,"SE","SEDALIA",36.06,-79.61,363600,7936600
201704,115433,693116,1,.69,"N","BRAGGTOWN",36.04,-78.9,362400,7854000
201704,115433,693116,2,0,"N","HAYES",35.97,-78.87,3558200,7852200
201704,115433,693117,1,3.45,"N","STEDMAN",35.07,-78.7,354200,7842000
201704,115433,693118,1,1.38,"S","STANFIELD",35.21,-80.43,3512600,8025800
201704,115433,693118,2,.56,"E","BADIN",35.4,-80.11,3524000,806600
201704,115437,693170,1,2.14,"SSE","SHARON HOLLOW",42.15,-84.09,429000,845400
201704,115437,693171,1,.86,"NW","HOWELL",42.61,-83.94,4236600,8356400
201704,115437,693172,1,3.68,"SE","NEWARK",42.84,-83.56,4250400,8333600
201704,115438,693173,1,1.47,"NNE","HARBOR BEACH",43.85,-82.64,4351000,8238400
201704,115440,693185,1,.9,"WNW","DANBURY",29.2341,-95.3642,2914046,9521852
201704,115440,693185,2,.97,"NE","DANBURY",29.2392,-95.338,2914352,9520280
201704,115440,693185,3,1.28,"SE","DANBURY",29.2195,-95.3325,2913170,9519950
201704,115440,693185,4,1.22,"SSW","DANBURY",29.213,-95.3558,2912780,9521348
201704,115440,693186,1,.94,"S","LA MARQUE",29.3565,-94.9685,2921390,9458110
201704,115440,693186,2,1.41,"SW","LA MARQUE",29.3563,-94.9875,2921378,9459250
201704,115440,693186,3,2.17,"NNE","HITCHCOCK VOLK ARPT",29.3998,-95.0084,2923988,95504
201704,115440,693186,4,2.38,"NW","LA MARQUE",29.3985,-94.9922,2923910,9459532
201704,115440,693188,1,3.37,"SSW","ALTA LOMA",29.3261,-95.1044,2919566,956264
201704,115440,693188,2,2.68,"WSW","HITCHCOCK",29.3295,-95.0578,2919770,953468
201704,115440,693188,3,1.09,"ENE","ALTA LOMA",29.3774,-95.064,2922644,953840
201704,115440,693188,4,2.41,"ENE","ARCADIA",29.3912,-95.1121,2923472,956726
201704,115440,693189,1,2.18,"S","RICHMOND",29.5488,-95.7548,2932928,9545288
201704,115440,693189,2,1.98,"S","RICHMOND",29.5517,-95.7447,2933102,9544682
201704,115440,693189,3,1.32,"NW","CRABB",29.5427,-95.7364,2932562,9544184
201704,115440,693189,4,1.86,"WNW","CRABB",29.5407,-95.7484,2932442,9544904
201704,115440,694021,1,3.64,"E","PETERSON LNDG",29.2565,-95.1701,2915390,9510206
201704,115440,694021,2,4.03,"E","PETERSON LNDG",29.246,-95.1632,2914760,959792
201704,115440,694021,3,5.36,"E","PETERSON LNDG",29.2614,-95.1421,2915684,958526
201704,115440,694021,4,4.78,"ENE","PETERSON LNDG",29.2699,-95.1541,2916194,959246
201704,115445,693234,1,.5,"SW","CANDLER HGTS",35.544,-82.725,3532640,8243500
201704,115445,693236,1,.56,"E","LINCOLNTON",35.47,-81.26,3528200,8115600
201704,115445,693237,1,4.16,"WNW","WOODLEAF",35.79,-80.67,3547400,8040200
201704,115445,693245,1,2.15,"SSW","STURDIVANTS",34.87,-80.34,3452200,8020400
201704,115448,693253,1,2.75,"SSW","STARR",34.343,-82.718,3420580,8243080
201704,115448,693253,2,2.67,"NE","HONEA PATH",34.479,-82.349,3428740,8220940
201704,115448,693254,1,2.23,"WNW","WEST PELZER",34.666,-82.504,3439960,8230240
201704,115448,693254,2,0,"N","PIEDMONT",34.7,-82.47,3442000,8228200
201704,115448,693255,1,.9,"SE","(AND)ANDERSON CO ARP",34.49,-82.71,3429400,8242600
201704,115448,693256,1,2.72,"WNW","MT OLIVE",34.4,-82.191,3424000,8211460
201704,113805,684621,1,3.3,"NW","JONES CHAPEL",34.2538,-87.0909,3415228,875454
201704,113805,684621,2,1.22,"SE","JONES CHAPEL",34.2065,-87.0362,3412390,872172
201704,113805,684622,1,2.69,"NE","BELGREEN",34.5,-87.84,3430000,8750400
201704,113805,684624,1,1.38,"N","SPRUCE PINE",34.4,-87.73,3424000,8743800
201704,113805,684625,1,2.37,"NNE","CHESTNUT RIDGE",34.36,-87.6,3421600,8736000
201704,113805,684626,1,.89,"SW","SULPHUR SPGS",34.91,-86.53,3454600,8631800
201704,113805,684627,1,4.4,"SW","JONES CHAPEL",34.18,-87.11,3410800,876600
201704,113805,684629,1,2.15,"NNW","JONES CHAPEL",34.25,-87.06,3415000,873600
201704,113805,684631,1,2.28,"NE","LETCHER",34.7771,-86.1471,3446626,868826
201704,113805,684632,1,2.07,"S","SKYLINE",34.79,-86.12,3447400,867200
201704,113805,684633,1,.57,"E","SKYLINE",34.82,-86.11,3449200,866600
201704,113805,684635,1,2.86,"NW","WEST PT",34.2558,-86.9891,3415348,8659346
201704,113805,684636,1,77.86,"ENE","CARROLL XRDS",34.79,-86.15,3447400,869000
201704,113805,684636,2,79.97,"ENE","CARROLL XRDS",34.79,-86.11,3447400,866600
201704,113805,684639,1,3.85,"SSW","POGO",34.52,-88.15,3431200,889000
201704,113805,684639,2,2.52,"SE","PLEASANT SITE",34.5024,-88.041,3430144,882460
201704,113806,684648,1,0,"N","TAFT",35.02,-86.73,351200,8643800
201704,113806,684649,1,0,"N","TAFT",35.02,-86.73,351200,8643800
201704,113806,684650,1,0,"N","TAFT",35.02,-86.73,351200,8643800
201704,113806,684652,1,.89,"NE","TAFT",35.03,-86.72,351800,8643200
201704,113806,684653,1,0,"N","TAFT",35.02,-86.73,351200,8643800
201704,113806,684654,1,1.33,"ESE","BLANCHE",35.04,-86.75,352400,8645000
201704,113812,681466,1,2.33,"E","LONGFELLOW",32.45,-100.76,3227000,10045600
201704,113812,681467,1,2,"W","LORAINE",32.42,-100.7543,3225200,10045258
201704,113814,681471,1,40,"NE","SANDERSON",30.5594,-101.9256,3033564,10155536
201704,113814,681471,2,39.5,"NNE","DRYDEN",30.5488,-101.7966,3032928,10147796
201704,113814,681471,3,29.84,"NNE","MALVADO",30.3886,-101.7471,3023316,10144826
201704,113814,681471,4,26.04,"NNE","DRYDEN",30.4028,-101.9669,3024168,10158014
201704,113814,681479,1,0,"N","WINK",31.75,-103.15,3145000,1039000
201704,113814,681480,1,11.35,"ESE","SARAGOSA",30.9611,-103.4712,3057666,10328272
201704,113814,681481,1,23.48,"E","PINE SPGS",31.89,-104.4,3153400,10424000
201704,113814,681482,1,11,"SE","SARAGOSA",30.9074,-103.5187,3054444,10331122
201704,113814,681484,1,24,"WNW","FT STOCKTON",31.0129,-103.2442,31774,10314652
201704,113814,681486,1,24.65,"E","PINE SPGS",31.89,-104.38,3153400,10422800
201704,113814,681487,1,13.98,"WSW","COYANOSA",31.094,-103.219,315640,10313140
201704,113814,681488,1,13.79,"ESE","SARAGOSA",30.9542,-103.4302,3057252,10325812
201704,113814,683138,1,2,"SSW","VERHALEN",31.0933,-103.5929,315598,10335574
201704,113814,683139,1,19,"SSW","PECOS",31.1659,-103.6032,319954,10336192
201704,113814,683142,1,23,"NE","VERHALEN",31.3554,-103.3047,3121324,10318282
201704,113814,683143,1,8,"E","VAN HORN",31.05,-104.6849,313000,10441094
201704,113814,683144,1,3,"E","PLATEAU",31.07,-104.4993,314200,10429958
201704,113814,683145,1,6.44,"SW","FLOREY",32.3784,-102.6508,3222704,10239048
201704,113814,683146,1,6,"W","FT DAVIS",30.58,-103.9809,3034800,10358854
201704,113814,683147,1,7,"W","FT DAVIS",30.58,-103.9977,3034800,10359862
201704,113814,683148,1,12.86,"WNW","FT DAVIS",30.6245,-104.09,3037470,1045400
201704,113814,683149,1,0,"N","VERHALEN",31.12,-103.58,317200,10334800
201704,113814,683243,1,.63,"NNW","SARAGOSA",31.0285,-103.6536,311710,10339216
201704,113824,681544,1,0,"N","CRANKS",36.77,-83.17,3646200,8310200
201704,113824,681544,2,.76,"NE","SMITH",36.7385,-83.2613,3644310,8315678
201704,113824,681544,3,.67,"ENE","SMITH",36.7341,-83.259,3644046,8315540
201704,113824,681544,4,.54,"SSE","CRANKS",36.763,-83.1657,3645780,839942
201704,113828,681932,1,1.2,"SE","OSBORNS GAP",37.1885,-82.5336,3711310,8232016
201704,113828,681932,2,1.68,"WNW","TRAMMEL GAP",36.9875,-82.3489,3659250,8220934
201704,113828,681932,3,1.69,"WSW","DUTY",37.073,-82.1793,374380,8210758
201704,113828,681932,4,1.61,"SW","BREAKS",37.2825,-82.2995,3716950,8217970
201704,113828,681933,1,2.13,"ENE","BREAKS",37.3107,-82.2436,3718642,8214616
201704,113828,681933,2,1.09,"WSW","COUNCIL",37.076,-82.0891,374560,825346
201704,113828,681933,3,.34,"WNW","JEWELL VLY",37.2522,-81.8255,3715132,8149530
201704,113828,681933,4,2.2,"E","KELSA",37.4531,-82.0301,3727186,821806
201704,113829,681551,1,2.36,"E","FLATWILLOW",46.83,-108.35,4649800,10821000
201704,113831,689792,1,.93,"NNW","NEWTONIA",36.8918,-94.188,3653508,9411280
201704,113831,689792,2,.94,"NNW","NEWTONIA",36.8932,-94.1837,3653592,9411022
201704,113831,689792,3,.7,"NNW","NEWTONIA",36.8887,-94.1866,3653322,9411196
201704,113831,689792,4,.76,"NW","NEWTONIA",36.889,-94.1879,3653340,9411274
201704,113831,689793,1,3.5,"N","CASSVILLE FLDS ARPT",36.73,-93.84,3643800,9350400
201704,113831,689793,2,3.47,"ESE","BUTTERFIELD",36.7344,-93.8404,3644064,9350424
201704,113831,689793,3,3.65,"ESE","BUTTERFIELD",36.7329,-93.8376,3643974,9350256
201704,113831,689793,4,3.4,"N","CASSVILLE FLDS ARPT",36.7289,-93.8372,3643734,9350232
201704,113831,689794,1,.78,"NE","MC NATT",36.737,-94.309,3644220,9418540
201704,113831,689794,2,.63,"NE","MC NATT",36.7362,-94.3118,3644172,9418708
201704,113831,689794,3,.2,"ESE","MC NATT",36.7289,-94.3168,3643734,9419008
201704,113831,689794,4,.41,"E","MC NATT",36.7306,-94.3127,3643836,9418762
201704,113831,689795,1,5.5,"WNW","EAGLE ROCK",36.5911,-93.8349,3635466,9350094
201704,113831,689795,2,5.46,"WNW","EAGLE ROCK",36.591,-93.834,3635460,9350040
201704,113831,689795,3,5.43,"WNW","EAGLE ROCK",36.588,-93.8355,3635280,9350130
201704,113831,689795,4,5.49,"WNW","EAGLE ROCK",36.5882,-93.8367,3635292,9350202
201704,113831,689796,1,3.81,"SSW","MC DOWELL",36.7719,-93.8139,3646314,9348834
201704,113831,689796,2,3.62,"SSW","MC DOWELL",36.7747,-93.813,3646482,9348780
201704,113831,689796,3,3.48,"SSW","MC DOWELL",36.7759,-93.8104,3646554,9348624
201704,113831,689796,4,3.66,"SSW","MC DOWELL",36.7733,-93.8114,3646398,9348684
201704,113831,689797,1,3.15,"SE","BETHLEHEM",36.6834,-94.0961,3641004,945766
201704,113831,689797,2,3.14,"SE","BETHLEHEM",36.6848,-94.0941,3641088,945646
201704,113831,689797,3,3.25,"SE","BETHLEHEM",36.6844,-94.0916,3641064,945496
201704,113831,689797,4,3.21,"SE","BETHLEHEM",36.6833,-94.0945,3640998,945670
201704,113831,689798,1,1.49,"NNW","BRADLEYVILLE",36.8,-92.91,3648000,9254600
201704,113831,689798,2,1.49,"NNW","BRADLEYVILLE",36.8004,-92.909,3648024,9254540
201704,113831,689798,3,1.37,"NNW","BRADLEYVILLE",36.7989,-92.9075,3647934,9254450
201704,113831,689798,4,1.42,"NNW","BRADLEYVILLE",36.7992,-92.909,3647952,9254540
201704,113831,689799,1,2.57,"NW","PIERCE CITY",36.9765,-94.0327,3658590,941962
201704,113831,689799,2,2.54,"NW","PIERCE CITY",36.9766,-94.0318,3658596,941908
201704,113831,689799,3,2.46,"NW","PIERCE CITY",36.9733,-94.0337,3658398,942022
201704,113831,689799,4,2.51,"NW","PIERCE CITY",36.9736,-94.0345,3658416,942070
201704,113831,689800,1,.6,"NNW","ABADYL",37.0579,-92.9746,373474,9258476
201704,113831,689800,2,.33,"N","ABADYL",37.0548,-92.9698,373288,9258188
201704,113831,689800,3,.33,"N","ABADYL",37.0548,-92.969,373288,9258140
201704,113831,689800,4,.68,"NNW","ABADYL",37.0595,-92.9735,373570,9258410
201704,113831,689801,1,3.17,"SSW","PINE CREST",37.0558,-91.6854,373348,9141124
201704,113831,689801,2,3.38,"S","PINE CREST",37.0517,-91.6793,373102,9140758
201704,113831,689801,3,3.35,"S","PINE CREST",37.0519,-91.6773,373114,9140638
201704,113831,689801,4,2.95,"SSW","PINE CREST",37.059,-91.685,373540,9141100
201704,113831,689802,1,.61,"S","RACINE",36.8912,-94.5294,3653472,9431764
201704,113831,689802,2,.48,"SSE","RACINE",36.894,-94.5257,3653640,9431542
201704,113831,689802,3,.61,"SSE","RACINE",36.8926,-94.524,3653556,9431440
201704,113831,689802,4,.67,"S","RACINE",36.8903,-94.5295,3653418,9431770
201704,113831,689803,1,.16,"WSW","NEOSHO",36.8693,-94.3727,3652158,9422362
201704,113831,689803,2,.19,"NNW","NEOSHO",36.8726,-94.371,3652356,9422260
201704,113831,689803,3,.16,"N","NEOSHO",36.8723,-94.3703,3652338,9422218
201704,113831,689803,4,.11,"WSW","NEOSHO",36.8694,-94.3719,3652164,9422314
201704,113831,691033,1,.39,"W","MC DOWELL",36.821,-93.787,3649260,9347220
201704,113831,691033,2,.32,"W","MC DOWELL",36.8204,-93.7858,3649224,9347148
